"row_unique","Reference_ID","Data_ID","Environmental_condition","General_response","Response","Specific_response","Environmental_metric","General_Disease","Disease","Pathogen","Transmission","Transmission_type","Pathogen_genus","vector","Principal_reservoir","Specific_scale","General_Stats_Method","Statistical_method","N.value","temp_altered","Type","Linear_Nonlinear","R.squared","Value","Lower","Upper","Error","Std._error","P.value_general","P.value_specific","Direction","Direction_statement","DOI","Continent","Country","Location","Latitude_","Longitude","Study_period","Date_published","Dummy","lag_period_months","Notes","Journal","Journal_5yr_Impact","measure","n_method","es","se","weight","sample.size","var","ci.lo","ci.hi","X","Y","bio1.1981.2010","bio12.1981.2010","bio1.2041.2070.gfdl.ssp126","bio12.2041.2070.gfdl.ssp126","bio1.2041.2070.gfdl.ssp370","bio12.2041.2070.gfdl.ssp370","bio1.2041.2070.gfdl.ssp585","bio12.2041.2070.gfdl.ssp585","bio1.2041.2070.ipsl.ssp126","bio12.2041.2070.ipsl.ssp126","bio1.2041.2070.ipsl.ssp370","bio12.2041.2070.ipsl.ssp370","bio1.2041.2070.ipsl.ssp585","bio12.2041.2070.ipsl.ssp585","bio1.2041.2070.mpi.ssp126","bio12.2041.2070.mpi.ssp126","bio1.2041.2070.mpi.ssp370","bio12.2041.2070.mpi.ssp370","bio1.2041.2070.mpi.ssp585","bio12.2041.2070.mpi.ssp585","bio1.2041.2070.mri.ssp126","bio12.2041.2070.mri.ssp126","bio1.2041.2070.mri.ssp370","bio12.2041.2070.mri.ssp370","bio1.2041.2070.mri.ssp585","bio12.2041.2070.mri.ssp585","bio1.2041.2070.ukesm1.ssp126","bio12.2041.2070.ukesm1.ssp126","bio1.2041.2070.ukesm1.ssp370","bio12.2041.2070.ukesm1.ssp370","bio1.2041.2070.ukesm1.ssp585","bio12.2041.2070.ukesm1.ssp585","bio1.diff.gfdl.ssp126","bio1.diff.gfdl.ssp370","bio1.diff.gfdl.ssp585","bio1.diff.ipsl.ssp126","bio1.diff.ipsl.ssp370","bio1.diff.ipsl.ssp585","bio1.diff.mpi.ssp126","bio1.diff.mpi.ssp370","bio1.diff.mpi.ssp585","bio1.diff.mri.ssp126","bio1.diff.mri.ssp370","bio1.diff.mri.ssp585","bio1.diff.ukesm1.ssp126","bio1.diff.ukesm1.ssp370","bio1.diff.ukesm1.ssp585","bio12.diff.gfdl.ssp126","bio12.diff.gfdl.ssp370","bio12.diff.gfdl.ssp585","bio12.diff.ipsl.ssp126","bio12.diff.ipsl.ssp370","bio12.diff.ipsl.ssp585","bio12.diff.mpi.ssp126","bio12.diff.mpi.ssp370","bio12.diff.mpi.ssp585","bio12.diff.mri.ssp126","bio12.diff.mri.ssp370","bio12.diff.mri.ssp585","bio12.diff.ukesm1.ssp126","bio12.diff.ukesm1.ssp370","bio12.diff.ukesm1.ssp585","bio1.positive.prop","bio1.negative.prop","bio12.positive.prop","bio12.negative.prop","bio1.greater_than_2","bio1.greater_than_15","bio1.greater_than_1","bio1.greater_than_05","bio1.less_than_05","bio1.less_than_1","bio1.less_than_15","bio1.less_than_2","bio12.greater_than_100","bio12.greater_than_50","bio12.greater_than_25","bio12.less_than_minus_100","bio12.less_than_minus_50","bio12.less_than_minus_25","bio12.between_minus_50_and_50","bio12.between_minus_100_and_100","bio12.between_minus_25_and_25","bio1_most_frequent_2","bio1_most_frequent_15","bio1_most_frequent_1","bio1_most_frequent_05","bio12_most_frequent_100cat","bio12_most_frequent_50cat","bio12_most_frequent_25cat","es_cat"
"R332","130","X507","Precipitation","Human disease incidence","Incidence","Incidence","Monthly total","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.16,NA,NA,NA,NA,">0.05",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Southeast","23.345217999999999",121.440576,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,0.322111541813515,0.186120141094133,NA,120,0.0346407069209001,-0.0426839347309861,0.686907018358017,121.440576,23.345218,21.85,3510,23.15,3715.9,23.65,3772,23.85,3589,23.05,3512.6,23.45,3355.2,23.85,3310.2,22.7500000000001,3746.1,23.35,3530.5,23.45,3471.8,23.05,3652.5,23.2500000000001,3407.1,23.7500000000001,3320.2,23.7500000000001,3873.7,24.7500000000001,3861.3,25.05,3644.5,1.3,1.8,2,1.2,1.6,2,0.900000000000098,1.5,1.6,1.2,1.4000000000001,1.9000000000001,1.9000000000001,2.9000000000001,3.2,205.9,262,79,2.59999999999991,-154.8,-199.8,236.1,20.5,-38.1999999999998,142.5,-102.9,-189.8,363.7,351.3,134.5,15,0,10,5,2,9,14,15,0,1,6,13,7,8,8,4,4,5,3,4,2,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","bio12 > 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R342","130","X517","Humidity","Human disease incidence","Incidence","Incidence","Monthly mean relative","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.18,NA,NA,NA,NA,">0.05",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Matou islands","26.150666059999999",119.9229963,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,0.363646587842227,0.186772994104369,NA,120,0.0348841513267105,-0.00242848060233591,0.729721656286789,119.9229963,26.15066606,18.7500000000001,1360,20.35,1439.6,20.7500000000001,1421.4,20.95,1507.7,20.45,1339.5,20.95,1278.5,21.45,1265.5,19.95,1468.7,20.2500000000001,1376.2,20.65,1451.5,20.45,1527.5,20.55,1361.1,21.15,1438.4,21.35,1459.7,22.45,1410.1,22.7500000000001,1410.7,1.5999999999999,2,2.1999999999999,1.6999999999999,2.1999999999999,2.6999999999999,1.1999999999999,1.5,1.8999999999999,1.6999999999999,1.7999999999999,2.3999999999999,2.5999999999999,3.6999999999999,4,79.5999999999999,61.4000000000001,147.7,-20.5,-81.5,-94.5,108.7,16.2,91.5,167.5,1.09999999999991,78.4000000000001,99.7,50.0999999999999,50.7,15,0,12,3,7,13,15,15,0,0,2,8,3,10,10,0,2,2,3,12,3,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R316","130","X491","Temperature","Human disease incidence","Incidence","Incidence","Monthly mean","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.182,NA,NA,NA,NA,">0.05",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","North","25.077283000000001",121.620187,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,0.367824742394477,0.186842909141677,NA,120,0.0349102726965248,0.00161264047679105,0.734036844312163,121.620187,25.077283,22.45,3389.7,23.85,3564.5,24.35,3566.7,24.55,3589.8,23.7500000000001,3244.6,24.2500000000001,3043,24.65,3132.3,23.45,3606.9,23.95,3433.2,24.15,3447.5,23.85,3615.3,24.05,3315.4,24.55,3289.9,24.55,3386.4,25.55,3287.1,25.7500000000001,3234.4,1.4,1.9,2.1,1.3000000000001,1.8000000000001,2.2,1,1.5,1.7,1.4,1.6,2.1,2.1,3.1,3.3000000000001,174.8,177,200.1,-145.1,-346.7,-257.4,217.2,43.5,57.8000000000002,225.6,-74.2999999999997,-99.7999999999997,-3.29999999999973,-102.6,-155.3,15,0,7,8,6,10,14,15,0,1,5,9,5,6,7,5,7,7,2,5,1,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","bio12 > 100","bio12 < -50","bio12 > 25","Positive effect (g > 0.2)"
"R331","130","X506","Temperature","Human disease incidence","Incidence","Incidence","Monthly mean","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.202,NA,NA,NA,NA,">0.05",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Southeast","23.345217999999999",121.440576,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,0.409876134292605,0.187589415940715,NA,120,0.0351897889729785,0.042200879048804,0.777551389536406,121.440576,23.345218,21.85,3510,23.15,3715.9,23.65,3772,23.85,3589,23.05,3512.6,23.45,3355.2,23.85,3310.2,22.7500000000001,3746.1,23.35,3530.5,23.45,3471.8,23.05,3652.5,23.2500000000001,3407.1,23.7500000000001,3320.2,23.7500000000001,3873.7,24.7500000000001,3861.3,25.05,3644.5,1.3,1.8,2,1.2,1.6,2,0.900000000000098,1.5,1.6,1.2,1.4000000000001,1.9000000000001,1.9000000000001,2.9000000000001,3.2,205.9,262,79,2.59999999999991,-154.8,-199.8,236.1,20.5,-38.1999999999998,142.5,-102.9,-189.8,363.7,351.3,134.5,15,0,10,5,2,9,14,15,0,1,6,13,7,8,8,4,4,5,3,4,2,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","bio12 > 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R323","130","X498","Precipitation","Human disease incidence","Incidence","Incidence","Monthly total","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.249,NA,NA,NA,NA,"<0.01",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Central west","23.976187, 120.487671",NA,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,0.510920232360637,0.189697157393498,NA,120,0.0359850115231734,0.139113803869382,0.882726660851893,121.43,23.692,23.15,3957.5,24.45,4171.6,24.95,4183.1,25.15,4045,24.35,3920.6,24.7500000000001,3757.4,25.15,3699.4,24.05,4272.4,24.65,3972,24.7500000000001,3944.4,24.35,4115.3,24.65,3860.5,25.05,3805.5,25.15,4311.3,26.05,4221.2,26.35,4033,1.3,1.8,2,1.2,1.6000000000001,2,0.900000000000002,1.5,1.6000000000001,1.2,1.5,1.9,2,2.9,3.2,214.1,225.6,87.5,-36.9000000000001,-200.1,-258.1,314.9,14.5,-13.0999999999999,157.8,-97,-152,353.8,263.7,75.5,15,0,9,6,2,9,14,15,0,1,6,13,6,8,8,3,4,5,3,6,2,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","bio12 > 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R327","130","X502","Humidity","Human disease incidence","Incidence","Incidence","Monthly mean relative","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.276,NA,NA,NA,NA,"<0.01",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Southwest","22.946214000000001",120.25411,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,0.570649450473232,0.191146957822054,NA,120,0.036537159484626,0.196001413142007,0.945297487804457,120.25411,22.946214,24.05,1843.1,25.35,2021.1,25.95,1995.8,26.15,1926.2,25.35,1948.9,25.7500000000001,1775.4,26.15,1750.1,24.95,2027,25.65,1812.1,25.7500000000001,1888.5,25.35,2065.9,25.65,1958.1,26.05,2080.6,26.05,2249.4,26.95,2266.9,27.35,2159.1,1.3,1.9,2.1,1.3,1.7000000000001,2.1,0.899999999999999,1.6,1.7000000000001,1.3,1.6,2,2,2.9,3.3,178,152.7,83.1000000000001,105.8,-67.6999999999998,-93,183.9,-31,45.4000000000001,222.8,115,237.5,406.3,423.8,316,15,0,12,3,4,11,14,15,0,1,4,11,10,11,12,0,2,3,2,5,0,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","bio12 > 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R326","130","X501","Precipitation","Human disease incidence","Incidence","Incidence","Monthly total","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.279,NA,NA,NA,NA,"<0.01",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Southwest","22.946214000000001",120.25411,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,0.577372693438834,0.191319442261416,NA,120,0.0366031289872192,0.202386586606459,0.952358800271209,120.25411,22.946214,24.05,1843.1,25.35,2021.1,25.95,1995.8,26.15,1926.2,25.35,1948.9,25.7500000000001,1775.4,26.15,1750.1,24.95,2027,25.65,1812.1,25.7500000000001,1888.5,25.35,2065.9,25.65,1958.1,26.05,2080.6,26.05,2249.4,26.95,2266.9,27.35,2159.1,1.3,1.9,2.1,1.3,1.7000000000001,2.1,0.899999999999999,1.6,1.7000000000001,1.3,1.6,2,2,2.9,3.3,178,152.7,83.1000000000001,105.8,-67.6999999999998,-93,183.9,-31,45.4000000000001,222.8,115,237.5,406.3,423.8,316,15,0,12,3,4,11,14,15,0,1,4,11,10,11,12,0,2,3,2,5,0,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","bio12 > 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R338","130","X513","Precipitation","Human disease incidence","Incidence","Incidence","Monthly total","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.354,NA,NA,NA,NA,"<0.01",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Kinmen islands","24.449071",118.391168,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,0.752198758805913,0.196442937434093,NA,120,0.038589827667735,0.36717060143509,1.13722691617673,118.391168,24.449071,20.85,1236.1,22.35,1289.9,22.7500000000001,1325.1,22.95,1283.3,22.2500000000001,1276.4,22.7500000000001,1143,23.2500000000001,1145.6,21.85,1359.4,22.2500000000001,1198.5,22.55,1310.8,22.2500000000001,1443.2,22.45,1277.3,23.05,1378.8,23.15,1350.1,24.15,1304.7,24.45,1321.6,1.5,1.9000000000001,2.1,1.4000000000001,1.9000000000001,2.4000000000001,1,1.4000000000001,1.7,1.4000000000001,1.6,2.2,2.3,3.3,3.6,53.8000000000002,89,47.2,40.3000000000002,-93.0999999999999,-90.5,123.3,-37.5999999999999,74.7,207.1,41.2,142.7,114,68.6000000000001,85.5,15,0,12,3,6,10,14,15,0,1,5,9,4,9,12,0,2,3,4,11,0,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R334","130","X509","Temperature","Human disease incidence","Incidence","Incidence","Monthly mean","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.37,NA,NA,NA,NA,"<0.01",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Pescadore islands","23.571169999999999",119.609012,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,0.79145478183343,0.197756812065946,NA,120,0.0391077567184858,0.403851430184176,1.17905813348268,119.609012,23.57117,23.15,1443.7,24.35,1515.6,24.85,1597.1,25.05,1472.4,24.35,1505.7,24.7500000000001,1372.4,25.15,1355.2,24.05,1585.2,24.55,1406,24.7500000000001,1540.2,24.35,1683.2,24.65,1506,25.05,1633.4,24.95,1708,25.7500000000001,1803.4,25.95,1755,1.2,1.7,1.9,1.2,1.6000000000001,2,0.900000000000002,1.4,1.6000000000001,1.2,1.5,1.9,1.8,2.6000000000001,2.8,71.8999999999999,153.4,28.7,62,-71.3,-88.5,141.5,-37.7,96.5,239.5,62.3,189.7,264.3,359.7,311.3,15,0,12,3,2,9,14,15,0,1,6,13,7,11,12,0,2,3,2,8,0,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R325","130","X500","Temperature","Human disease incidence","Incidence","Incidence","Monthly mean","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.422,NA,NA,NA,NA,"<0.01",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Southwest","22.946214000000001",120.25411,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,0.925025436415162,0.202650786371571,NA,120,0.0410673412170162,0.527829895126882,1.32222097770344,120.25411,22.946214,24.05,1843.1,25.35,2021.1,25.95,1995.8,26.15,1926.2,25.35,1948.9,25.7500000000001,1775.4,26.15,1750.1,24.95,2027,25.65,1812.1,25.7500000000001,1888.5,25.35,2065.9,25.65,1958.1,26.05,2080.6,26.05,2249.4,26.95,2266.9,27.35,2159.1,1.3,1.9,2.1,1.3,1.7000000000001,2.1,0.899999999999999,1.6,1.7000000000001,1.3,1.6,2,2,2.9,3.3,178,152.7,83.1000000000001,105.8,-67.6999999999998,-93,183.9,-31,45.4000000000001,222.8,115,237.5,406.3,423.8,316,15,0,12,3,4,11,14,15,0,1,4,11,10,11,12,0,2,3,2,5,0,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","bio12 > 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R322","130","X497","Temperature","Human disease incidence","Incidence","Incidence","Monthly mean","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.475,NA,NA,NA,NA,"<0.01",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Central west","23.976187, 120.487671",NA,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,1.07268668379059,0.208778776837485,NA,120,0.0435885776577564,0.663480281189123,1.48189308639206,121.43,23.692,23.15,3957.5,24.45,4171.6,24.95,4183.1,25.15,4045,24.35,3920.6,24.7500000000001,3757.4,25.15,3699.4,24.05,4272.4,24.65,3972,24.7500000000001,3944.4,24.35,4115.3,24.65,3860.5,25.05,3805.5,25.15,4311.3,26.05,4221.2,26.35,4033,1.3,1.8,2,1.2,1.6000000000001,2,0.900000000000002,1.5,1.6000000000001,1.2,1.5,1.9,2,2.9,3.2,214.1,225.6,87.5,-36.9000000000001,-200.1,-258.1,314.9,14.5,-13.0999999999999,157.8,-97,-152,353.8,263.7,75.5,15,0,9,6,2,9,14,15,0,1,6,13,6,8,8,3,4,5,3,6,2,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","bio12 > 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R339","130","X514","Humidity","Human disease incidence","Incidence","Incidence","Monthly mean relative","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.567,NA,NA,NA,NA,"<0.01",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Kinmen islands","24.449071",118.391168,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,1.36791639287012,0.223040414916157,NA,120,0.0497470266859713,0.930757179634456,1.80507560610579,118.391168,24.449071,20.85,1236.1,22.35,1289.9,22.7500000000001,1325.1,22.95,1283.3,22.2500000000001,1276.4,22.7500000000001,1143,23.2500000000001,1145.6,21.85,1359.4,22.2500000000001,1198.5,22.55,1310.8,22.2500000000001,1443.2,22.45,1277.3,23.05,1378.8,23.15,1350.1,24.15,1304.7,24.45,1321.6,1.5,1.9000000000001,2.1,1.4000000000001,1.9000000000001,2.4000000000001,1,1.4000000000001,1.7,1.4000000000001,1.6,2.2,2.3,3.3,3.6,53.8000000000002,89,47.2,40.3000000000002,-93.0999999999999,-90.5,123.3,-37.5999999999999,74.7,207.1,41.2,142.7,114,68.6000000000001,85.5,15,0,12,3,6,10,14,15,0,1,5,9,4,9,12,0,2,3,4,11,0,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R340","130","X515","Temperature","Human disease incidence","Incidence","Incidence","Monthly mean","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.583,NA,NA,NA,NA,"<0.01",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Matou islands","26.150666059999999",119.9229963,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,1.42598517820402,0.226127575232715,NA,120,0.0511336802806272,0.982775130747896,1.86919522566014,119.9229963,26.15066606,18.7500000000001,1360,20.35,1439.6,20.7500000000001,1421.4,20.95,1507.7,20.45,1339.5,20.95,1278.5,21.45,1265.5,19.95,1468.7,20.2500000000001,1376.2,20.65,1451.5,20.45,1527.5,20.55,1361.1,21.15,1438.4,21.35,1459.7,22.45,1410.1,22.7500000000001,1410.7,1.5999999999999,2,2.1999999999999,1.6999999999999,2.1999999999999,2.6999999999999,1.1999999999999,1.5,1.8999999999999,1.6999999999999,1.7999999999999,2.3999999999999,2.5999999999999,3.6999999999999,4,79.5999999999999,61.4000000000001,147.7,-20.5,-81.5,-94.5,108.7,16.2,91.5,167.5,1.09999999999991,78.4000000000001,99.7,50.0999999999999,50.7,15,0,12,3,7,13,15,15,0,0,2,8,3,10,10,0,2,2,3,12,3,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R337","130","X512","Temperature","Human disease incidence","Incidence","Incidence","Monthly mean","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","Mite","Mammals (multispecies)","1","Correlation","Pearson correlation",120,NA,"Correlation coefficient","Linear",NA,0.623,NA,NA,NA,NA,"<0.01",NA,"increase","Abstract","10.1186/1471-2334-13-191","Asia","Taiwan","Kinmen islands","24.449071",118.391168,"2002-2011",2013,1,NA,"N-value is number of months of study","BMC Infectious Diseases",3.147,NA,200,1.58275266428525,0.234872448757365,NA,120,0.055165067185281,1.12240266472081,2.04310266384968,118.391168,24.449071,20.85,1236.1,22.35,1289.9,22.7500000000001,1325.1,22.95,1283.3,22.2500000000001,1276.4,22.7500000000001,1143,23.2500000000001,1145.6,21.85,1359.4,22.2500000000001,1198.5,22.55,1310.8,22.2500000000001,1443.2,22.45,1277.3,23.05,1378.8,23.15,1350.1,24.15,1304.7,24.45,1321.6,1.5,1.9000000000001,2.1,1.4000000000001,1.9000000000001,2.4000000000001,1,1.4000000000001,1.7,1.4000000000001,1.6,2.2,2.3,3.3,3.6,53.8000000000002,89,47.2,40.3000000000002,-93.0999999999999,-90.5,123.3,-37.5999999999999,74.7,207.1,41.2,142.7,114,68.6000000000001,85.5,15,0,12,3,6,10,14,15,0,1,5,9,4,9,12,0,2,3,4,11,0,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R395","151","X582","Humidity","Human disease incidence","Cases","Cases","Monthly mean relative","Hantaviral diseases","Haemorrhagic fever with renal syndrome","Virus","Z","Non-vectored","Hantavirus",NA,"Rodents","1","Correlation","Cross-correlation analysis",1931,NA,"Correlation coefficient","Linear",0.51,-0.446,-0.565,-0.327,"Std. error",0.119,"<0.05",NA,"decrease","Discussion","10.1186/1471-2334-11-331","Asia","China","Shenyang city","41.799999",123.400002,"2004-2009",2011,1,-1,"Maximum correlation co-efficient taken, considered signficant if values were all on either side of 0","BMC Infectious Diseases",3.147,"g",106,-0.996223807156358,0.0508707970813779,NA,1931,0.00258783799569473,-1.09593056943586,-0.896517044876857,123.400002,41.799999,8.85000000000002,712.9,10.95,795.4,11.2500000000001,735.2,11.55,758.3,11.65,792.3,12.35,790,12.95,794.9,10.2500000000001,733.6,10.7500000000001,683.2,11.05,792.8,10.95,896.7,11.45,813.1,12.05,887.4,11.65,804.9,12.55,905,13.45,853.3,2.09999999999998,2.40000000000008,2.69999999999998,2.79999999999998,3.49999999999998,4.09999999999998,1.40000000000008,1.90000000000008,2.19999999999998,2.09999999999998,2.59999999999998,3.19999999999998,2.79999999999998,3.69999999999998,4.59999999999998,82.5,22.3000000000001,45.4,79.4,77.1,82,20.7,-29.6999999999999,79.9,183.8,100.2,174.5,92,192.1,140.4,15,0,14,1,13,14,15,15,0,0,1,2,5,11,12,0,0,1,4,10,2,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","bio12 > 50","bio12 > 25","Negative effect (g < -0.2)"
"R393","151","X580","Temperature","Human disease incidence","Cases","Cases","Monthly mean","Hantaviral diseases","Haemorrhagic fever with renal syndrome","Virus","Z","Non-vectored","Hantavirus",NA,"Rodents","1","Correlation","Cross-correlation analysis",1931,NA,"Correlation coefficient","Linear",0.51,-0.165,-0.284,-0.046,"Std. error",0.119,"<0.05",NA,"decrease","Discussion","10.1186/1471-2334-11-331","Asia","China","Shenyang city","41.799999",123.400002,"2004-2009",2011,1,4,"Maximum correlation co-efficient taken, considered signficant if values were all on either side of 0","BMC Infectious Diseases",3.147,"g",106,-0.334455875651164,0.0461637808807216,NA,1931,0.00213109466520327,-0.424936886177378,-0.24397486512495,123.400002,41.799999,8.85000000000002,712.9,10.95,795.4,11.2500000000001,735.2,11.55,758.3,11.65,792.3,12.35,790,12.95,794.9,10.2500000000001,733.6,10.7500000000001,683.2,11.05,792.8,10.95,896.7,11.45,813.1,12.05,887.4,11.65,804.9,12.55,905,13.45,853.3,2.09999999999998,2.40000000000008,2.69999999999998,2.79999999999998,3.49999999999998,4.09999999999998,1.40000000000008,1.90000000000008,2.19999999999998,2.09999999999998,2.59999999999998,3.19999999999998,2.79999999999998,3.69999999999998,4.59999999999998,82.5,22.3000000000001,45.4,79.4,77.1,82,20.7,-29.6999999999999,79.9,183.8,100.2,174.5,92,192.1,140.4,15,0,14,1,13,14,15,15,0,0,1,2,5,11,12,0,0,1,4,10,2,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","bio12 > 50","bio12 > 25","Negative effect (g < -0.2)"
